"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","ACMH","ACMH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-03",,,,," 2140",",,X"," 2140",",,X","1.80",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"85",",,0","62",",,0","  611",",,X","  280",",,X",,,,,"  270","W,,X",,,,,"14.1",",,X",,,,,"23.0",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-04",,,,," 2145",",,X"," 2240",",,X","0.15",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"74",",,0","56",",,0","  180",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"15.0",",,X",,,,,"26.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-05",,,,," 1550",",,X"," 1428",",,X","0.02",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"73",",,0","53",",,0","  336",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"13.0",",,X",,,,,"24.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-06",,,,," 1350",",,X"," 1116",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"76",",,0","53",",,0","  783",",,X","   60",",,X",,,,,"  315","W,,X",,,,,"13.0",",,X",,,,,"15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-07",,,,," 1250",",,X"," 1111",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","58",",,0","  803",",,X","  330",",,X",,,,,"   45","W,,X",,,,,"10.1",",,X",,,,,"15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-08",,,,," 1850",",,X"," 1917",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"87",",,0","62",",,0","  747",",,X","  310",",,X",,,,,"  315","W,,X",,,,,"13.0",",,X",,,,,"15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-09",,,,," 0950",",,X"," 0646",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"85",",,0","65",",,0","  901",",,X","   60",",,X",,,,,"  360","W,,X",,,,,"12.1",",,X",,,,,"19.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-10",,,,," 1450",",,X"," 1300",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"89",",,0","65",",,0","  835",",,X","  300",",,X",,,,,"  270","W,,X",,,,,"14.1",",,X",,,,,"16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-11",,,,," 1350",",,X"," 1657",",,X","0.99",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"90",",,0","66",",,0","  592",",,X","  270",",,X",,,,,"  270","W,,X",,,,,"15.0",",,X",,,,,"24.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-12",,,,," 2350",",,X"," 1558",",,X","0.21",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","62",",,0","  360",",,X","  300",",,X",,,,,"  360","W,,X",,,,,"16.1",",,X",,,,,"23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-13",,,,," 2350",",,X"," 0257",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"77",",,0","55",",,0","  904",",,X","  300",",,X",,,,,"  315","W,,X",,,,,"16.1",",,X",,,,,"28.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-14",,,,," 2250",",,X"," 0132",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","57",",,0","  889",",,X","  210",",,X",,,,,"  315","W,,X",,,,,"12.1",",,X",,,,,"13.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-15",,,,," 1850",",,X"," 1118",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"92",",,0","66",",,0","  905",",,X","  230",",,X",,,,,"  225","W,,X",,,,,"14.1",",,X",,,,,"23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-16",,,,," 1350",",,X"," 1643",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"94",",,0","76",",,0","  608",",,X","  180",",,X",,,,,"  270","W,,X",,,,,"13.0",",,X",,,,,"21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-17",,,,," 2350",",,X"," 1837",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"86",",,0","68",",,0","   49",",,X","   50",",,X",,,,,"   45","W,,X",,,,,"13.0",",,X",,,,,"25.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-18",,,,," 0250",",,X"," 1050",",,X","0.11",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"73",",,0","62",",,0","   27",",,X","   60",",,X",,,,,"   45","W,,X",,,,,"16.1",",,X",,,,,"23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-19",,,,," 0050",",,X"," 0208",",,X","0.64",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"66",",,0","62",",,0","    0",",,X","  110",",,X",,,,,"   45","W,,X",,,,,"13.0",",,X",,,,,"16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-20",,,,," 1550",",,X"," 1417",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"92",",,0","66",",,0","  719",",,X","  290",",,X",,,,,"  225","W,,X",,,,,"8.9",",,X",,,,,"11.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-21",,,,," 1850",",,X"," 1353",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"93",",,0","70",",,0","  897",",,X","  290",",,X",,,,,"  225","W,,X",,,,,"8.9",",,X",,,,,"12.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-22",,,,," 1050",",,X"," 0932",",,X","0.07",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"79",",,0","64",",,0","  354",",,X","   70",",,X",,,,,"   68","W,,X",,,,,"16.1",",,X",,,,,"24.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-23",,,,," 0550",",,X"," 1131",",,X","0.05",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"73",",,0","61",",,0","  231",",,X","   40",",,X",,,,,"   23","W,,X",,,,,"14.1",",,X",,,,,"20.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-24",,,,," 1850",",,X"," 0833",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","59",",,0","  781",",,X","  180",",,X",,,,,"   45","W,,X",,,,,"13.0",",,X",,,,,"13.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-25",,,,," 2250",",,X"," 2105",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"86",",,0","64",",,0","  748",",,X","  230",",,X",,,,,"  225","W,,X",,,,,"10.1",",,X",,,,,"18.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-26",,,,," 1150",",,X"," 2238",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"86",",,0","65",",,0","  778",",,X","  220",",,X",,,,,"  225","W,,X",,,,,"14.1",",,X",,,,,"18.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-27",,,,," 2350",",,X"," 0425",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"91",",,0","67",",,0","  868",",,X","  260",",,X",,,,,"  270","W,,X",,,,,"12.1",",,X",,,,,"18.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-28",,,,," 2150",",,X"," 2115",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"96",",,0","71",",,0","  886",",,X","  240",",,X",,,,,"  225","W,,X",,,,,"17.9",",,X",,,,,"23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-29",,,,," 2350",",,X"," 1845",",,X","0.09",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"97",",,0","75",",,0","  644",",,X","  260",",,X",,,,,"  270","W,,X",,,,,"17.0",",,X",,,,,"19.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-06-30",,,,," 1850",",,X"," 1525",",,X","0.03",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"90",",,0","64",",,0","  351",",,X","   40",",,X",,,,,"   90","W,,X",,,,,"14.1",",,X",,,,,"25.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-01",,,,," 0350",",,X"," 1120",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"86",",,0","63",",,0","  766",",,X","   50",",,X",,,,,"  315","W,,X",,,,,"10.1",",,X",,,,,"16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-02",,,,," 1550",",,X"," 1331",",,X","0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"84",",,0","67",",,0","  310",",,X","  170",",,X",,,,,"  135","W,,X",,,,,"10.1",",,X",,,,,"13.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-03",,,,," 1450",",,X"," 1345",",,X","0.03",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"77",",,0","66",",,0","    8",",,X","   50",",,X",,,,,"   45","W,,X",,,,,"10.1",",,X",,,,,"13.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-04",,,,," 1650",",,X"," 0911",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"82",",,0","63",",,0","  647",",,X","  180",",,X",,,,,"   45","W,,X",,,,,"12.1",",,X",,,,,"15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-05",,,,," 1550",",,X"," 1413",",,X","0.19",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"68",",,0","64",",,0","    0",",,X","   90",",,X",,,,,"   45","W,,X",,,,,"12.1",",,X",,,,,"18.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-06",,,,," 2250",",,X"," 1824",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"84",",,0","65",",,0","  328",",,X","  140",",,X",,,,,"  135","W,,X",,,,,"12.1",",,X",,,,,"13.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-07",,,,," 1550",",,X"," 1405",",,X","0.07",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"87",",,0","71",",,0","  299",",,X","  260",",,X",,,,,"  270","W,,X",,,,,"10.1",",,X",,,,,"16.1",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-08",,,,," 1250",",,X"," 1548",",,X","0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"92",",,0","72",",,0","  555",",,X","  240",",,X",,,,,"  270","W,,X",,,,,"14.1",",,X",,,,,"19.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-09",,,,," 1850",",,X"," 1502",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"90",",,0","69",",,0","  886",",,X","  280",",,X",,,,,"  270","W,,X",,,,,"10.1",",,X",,,,,"17.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-10",,,,," 1150",",,X"," 1512",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"88",",,0","64",",,0","  844",",,X","  250",",,X",,,,,"  225","W,,X",,,,,"10.1",",,X",,,,,"15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-11",,,,," 1250",",,X"," 1934",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"91",",,0","68",",,0","  747",",,X","  310",",,X",,,,,"  360","W,,X",,,,,"12.1",",,X",,,,,"18.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-12",,,,," 1850",",,X"," 1548",",,X","0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"87",",,0","66",",,0","  783",",,X","  180",",,X",,,,,"  180","W,,X",,,,,"13.0",",,X",,,,,"16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-13",,,,," 1150",",,X"," 1703",",,X","0.47",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"79",",,0","65",",,0","    0",",,X","  150",",,X",,,,,"  225","W,,X",,,,,"12.1",",,X",,,,,"18.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-14",,,,," 2150",",,X"," 1153",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"89",",,0","68",",,0","  476",",,X","  330",",,X",,,,,"  360","W,,X",,,,,"10.1",",,X",,,,,"12.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-15",,,,," 1050",",,X"," 2340",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"90",",,0","65",",,0","  874",",,X","   20",",,X",,,,,"  225","W,,X",,,,,"12.1",",,X",,,,,"13.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-16",,,,," 1650",",,X"," 2020",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"93",",,0","67",",,0","  887",",,X","  150",",,X",,,,,"  158","W,,X",,,,,"15.0",",,X",,,,,"17.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-17",,,,," 0050",",,X"," 1257",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"96",",,0","71",",,0","  886",",,X","  230",",,X",,,,,"  225","W,,X",,,,,"14.1",",,X",,,,,"20.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-18",,,,," 0050",",,X"," 1703",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"99",",,0","75",",,0","  879",",,X","  220",",,X",,,,,"  180","W,,X",,,,,"12.1",",,X",,,,,"19.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-19",,,,," 1450",",,X"," 1841",",,X","0.01",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"96",",,0","74",",,0","  808",",,X","  140",",,X",,,,,"  315","W,,X",,,,,"14.1",",,X",,,,,"24.2",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-20",,,,," 2350",",,X"," 2207",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"100",",,0","76",",,0","  816",",,X","  230",",,X",,,,,"  225","W,,X",,,,,"12.1",",,X",,,,,"11.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-21",,,,," 1650",",,X"," 1635",",,X","0.46",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"102",",,0","74",",,0","  499",",,X","  350",",,X",,,,,"  360","W,,X",,,,,"19.9",",,X",,,,,"27.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-22",,,,," 1650",",,X"," 1705",",,X","0.19",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"89",",,0","73",",,0","  460",",,X","  170",",,X",,,,,"  135","W,,X",,,,,"8.9",",,X",,,,,"19.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-23",,,,," 1150",",,X"," 1622",",,X","0.53",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"99",",,0","72",",,0","  334",",,X","  230",",,X",,,,,"  270","W,,X",,,,,"12.1",",,X",,,,,"31.1",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-24",,,,," 1550",",,X"," 1550",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"90",",,0","69",",,0","  824",",,X","  230",",,X",,,,,"  225","W,,X",,,,,"16.1",",,X",,,,,"16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-25",,,,," 0250",",,X"," 0247",",,X","0.58",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"77",",,0","68",",,0","    0",",,X","  230",",,X",,,,,"  225","W,,X",,,,,"12.1",",,X",,,,,"17.2",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-26",,,,," 2350",",,X"," 1844",",,X","1.85",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","69",",,0","    8",",,X","  350",",,X",,,,,"  360","W,,X",,,,,"8.1",",,X",,,,,"11.4",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-27",,,,," 0650",",,X"," 1531",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"79",",,0","68",",,0","  122",",,X","  330",",,X",,,,,"  360","W,,X",,,,,"10.1",",,X",,,,,"13.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-28",,,,," 0650",",,X"," 1445",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"86",",,0","65",",,0","  841",",,X","   40",",,X",,,,,"   45","W,,X",,,,,"10.1",",,X",,,,,"13.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-29",,,,," 1250",",,X"," 1506",",,X","0.19",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"72",",,0","65",",,0","  155",",,X","   50",",,X",,,,,"   45","W,,X",,,,,"14.1",",,X",,,,,"16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-30",,,,," 0950",",,X"," 0909",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","67",",,0","  436",",,X","  120",",,X",,,,,"   90","W,,X",,,,,"10.1",",,X",,,,,"12.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-07-31",,,,," 1450",",,X"," 1055",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"85",",,0","68",",,0","  332",",,X","  230",",,X",,,,,"  225","W,,X",,,,,"8.9",",,X",,,,,"12.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-08-01",,,,," 1550",",,X"," 1550",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"90",",,0","68",",,0","  856",",,X","  220",",,X",,,,,"  225","W,,X",,,,,"17.0",",,X",,,,,"17.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-08-02",,,,," 1450",",,X"," 1630",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"93",",,0","73",",,0","  802",",,X","  260",",,X",,,,,"  270","W,,X",,,,,"12.1",",,X",,,,,"18.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
